,wlr,balance,win_by_blackjack,win_by_bust,win_by_comparison,tie,lose_by_blackjack,lose_by_bust,lose_by_comparison
0,0.5094637223974764,-217.0,188,44,91,43,30,604,0
1,0.5165354330708661,-220.5,173,56,99,37,32,603,0
2,0.42043795620437957,-320.5,153,60,75,27,30,655,0
3,0.4845201238390093,-257.0,152,56,105,41,22,624,0
4,0.48673946957878317,-245.0,168,64,80,47,27,614,0
5,0.4341317365269461,-302.0,152,50,88,42,29,639,0
6,0.4806800618238022,-251.5,169,43,99,42,29,618,0
7,0.5236593059936908,-210.5,183,56,93,34,26,608,0
8,0.4369369369369369,-301.0,148,60,83,43,33,633,0
9,0.5,-241.0,162,69,91,34,21,623,0
10,0.44661654135338347,-288.5,159,62,76,38,27,638,0
11,0.4608294930875576,-273.5,155,66,79,49,32,619,0
12,0.4672754946727549,-272.0,156,68,83,36,25,632,0
13,0.4649390243902439,-275.0,152,61,92,39,20,636,0
14,0.5132192846034215,-229.0,168,63,99,27,27,616,0
15,0.4637462235649547,-277.0,156,60,91,31,22,640,0
16,0.49056603773584906,-249.5,149,60,103,52,21,615,0
17,0.467175572519084,-267.0,164,65,77,39,27,628,0
18,0.48392036753445633,-249.5,175,55,86,31,23,630,0
19,0.4733637747336377,-269.5,153,61,97,32,25,632,0
20,0.5182829888712241,-227.0,152,64,110,45,33,596,0
21,0.5424,-206.0,160,78,101,36,31,594,0
22,0.4884437596302003,-254.5,155,62,100,34,32,617,0
23,0.46533127889060094,-270.0,154,57,91,49,31,618,0
24,0.4915514592933948,-250.5,161,61,98,29,18,633,0
25,0.4634146341463415,-269.5,165,53,86,40,27,629,0
26,0.45537065052950076,-276.0,168,64,69,38,31,630,0
27,0.4756838905775076,-262.0,166,55,92,29,32,626,0
28,0.46444780635400906,-261.5,185,56,66,32,27,634,0
29,0.4484848484848485,-287.0,154,57,85,44,22,638,0
30,0.44764795144157815,-284.0,160,50,85,46,24,635,0
31,0.4953560371517028,-248.0,156,74,90,34,28,618,0
32,0.4555052790346908,-273.5,175,50,77,35,23,640,0
33,0.4590909090909091,-280.0,154,56,93,37,25,635,0
34,0.48238897396630936,-257.5,161,57,97,32,12,641,0
35,0.49921996879875197,-243.0,156,56,108,39,25,616,0
36,0.43647234678624813,-307.0,140,58,94,39,36,633,0
37,0.5285714285714286,-204.5,185,42,106,37,24,606,0
38,0.495398773006135,-243.0,172,60,91,25,26,626,0
