,wlr,balance,win_by_blackjack,win_by_bust,win_by_comparison,tie,lose_by_blackjack,lose_by_bust,lose_by_comparison
0,0.7259528130671506,-76.5,149,117,134,49,41,487,23
1,0.6678200692041523,-123.5,137,100,149,36,47,499,32
2,0.7231329690346083,-76.0,152,104,141,54,49,480,20
3,0.7045045045045045,-88.5,151,105,135,54,48,485,22
4,0.6982142857142857,-93.5,151,107,133,49,47,491,22
5,0.6778169014084507,-100.0,166,104,115,47,37,498,33
6,0.6823104693140795,-94.5,163,96,119,68,43,484,27
7,0.6371681415929203,-133.0,144,106,110,75,51,490,24
8,0.6654991243432574,-109.0,164,90,126,49,40,502,29
9,0.6744186046511628,-114.5,135,109,133,64,41,492,26
10,0.6850533807829181,-104.5,145,128,112,53,38,499,25
11,0.6916221033868093,-106.0,134,120,134,51,36,506,19
12,0.6164383561643836,-158.5,131,96,133,56,41,507,36
13,0.7210144927536232,-81.0,146,104,148,50,34,497,21
14,0.6291161178509532,-138.0,152,91,120,60,39,507,31
15,0.7311233885819521,-65.0,162,97,138,60,52,470,21
16,0.7216117216117216,-73.0,158,96,140,60,51,473,22
17,0.7729007633587787,-45.0,148,108,149,71,44,444,36
18,0.6749555950266429,-113.5,139,111,130,57,42,494,27
19,0.5943238731218697,-171.5,143,105,108,45,42,526,31
20,0.7096774193548387,-94.5,135,114,147,46,57,471,30
21,0.7472118959107806,-66.0,140,116,146,60,34,476,28
22,0.6572934973637962,-130.0,130,117,127,57,34,508,27
23,0.6362068965517241,-147.5,127,102,140,51,43,503,34
24,0.6365217391304347,-132.5,153,97,116,59,39,500,36
25,0.6690140845070423,-113.0,150,110,120,52,52,480,36
26,0.6116838487972509,-149.0,154,99,103,62,52,503,27
27,0.675531914893617,-115.0,136,110,135,55,52,491,21
28,0.7211009174311926,-71.0,162,87,144,62,46,476,23
29,0.6838365896980462,-103.5,149,95,141,52,36,487,40
30,0.6579406631762653,-126.5,139,104,134,50,44,506,23
31,0.6303972366148531,-144.5,139,89,137,56,35,520,24
32,0.6754385964912281,-114.0,142,98,145,45,52,493,25
33,0.6925858951175407,-87.0,166,89,128,64,34,498,21
34,0.6678635547576302,-112.0,146,100,126,71,46,479,32
35,0.7385740402193784,-66.0,154,104,146,49,37,487,23
36,0.6416083916083916,-132.0,146,89,132,61,54,482,36
37,0.6684303350970018,-118.0,140,108,131,54,43,506,18
38,0.6749555950266429,-103.5,159,95,126,57,40,487,36
39,0.7206703910614525,-78.0,144,100,143,76,32,478,27
40,0.6596491228070176,-129.0,130,108,138,54,47,493,30
41,0.7108655616942909,-79.0,156,94,136,71,43,479,21
42,0.6887298747763864,-106.0,136,124,125,56,40,493,26
43,0.6177474402730375,-156.0,136,104,122,52,40,522,24
44,0.6797153024911032,-106.0,148,101,133,56,54,480,28
45,0.6527777777777778,-124.5,151,99,126,48,41,514,21
46,0.571900826446281,-192.5,133,92,121,49,34,541,30
47,0.6222222222222222,-149.5,143,97,124,51,46,498,41
48,0.6957295373665481,-97.5,147,110,134,47,29,494,39
49,0.7225225225225225,-80.5,147,115,139,44,40,487,28
50,0.6440972222222222,-133.0,144,97,130,53,49,505,22
51,0.7032374100719424,-82.0,166,100,125,53,31,502,23
52,0.6714031971580817,-111.0,148,99,131,59,47,484,32
53,0.6321243523316062,-142.0,142,107,117,55,47,507,25
54,0.73992673992674,-63.0,158,112,134,50,45,472,29
55,0.7330895795246801,-66.0,160,125,116,52,45,469,33
56,0.6827956989247311,-111.5,131,115,135,61,41,484,33
57,0.7081081081081081,-86.0,152,94,147,52,33,494,28
58,0.7398523985239852,-64.5,153,111,137,57,62,456,24
59,0.676056338028169,-111.0,146,98,140,48,38,497,33
60,0.6258620689655172,-149.0,136,98,129,57,38,509,33
61,0.6817359855334539,-93.5,165,92,120,70,35,496,22
62,0.6402753872633391,-137.5,143,98,131,47,50,501,30
63,0.7040998217468806,-88.5,155,102,138,44,44,496,21
64,0.6778761061946903,-110.0,144,107,132,52,40,497,28
65,0.6286701208981001,-139.5,151,101,112,57,43,510,26
66,0.5941780821917808,-168.5,137,85,125,69,48,512,24
67,0.6749555950266429,-107.5,151,113,116,57,60,484,19
68,0.6030150753768844,-172.5,129,103,128,43,50,516,31
69,0.627147766323024,-150.0,134,107,124,53,41,506,35
70,0.6358885017421603,-146.5,125,102,138,61,47,503,24
71,0.6033898305084746,-161.5,145,84,127,54,45,514,31
72,0.653169014084507,-120.5,153,98,120,61,48,498,22
73,0.6174957118353345,-156.0,134,109,117,57,46,511,26
74,0.6116838487972509,-162.5,127,94,135,62,35,521,26
75,0.4856687898089172,-266.5,113,84,108,67,46,552,30
76,0.6590106007067138,-115.0,156,110,107,61,42,500,24
77,0.6643109540636042,-113.0,154,104,118,58,46,490,30
78,0.6637478108581436,-122.0,140,121,118,50,55,494,22
79,0.6496478873239436,-131.5,135,107,127,63,31,514,23
80,0.7490774907749077,-59.5,153,119,134,52,36,476,30
81,0.6433566433566433,-130.0,148,97,123,60,38,502,32
82,0.7122040072859745,-88.0,140,105,146,60,37,477,35
83,0.606473594548552,-157.5,147,87,122,57,54,505,28
84,0.7701149425287356,-41.5,157,99,146,76,40,455,27
85,0.6327586206896552,-143.5,139,100,128,53,45,501,34
86,0.7578558225508318,-50.0,162,104,144,49,43,471,27
87,0.6701570680628273,-110.0,158,102,124,43,40,506,27
88,0.6142131979695431,-162.0,132,84,147,46,52,510,29
89,0.673721340388007,-109.5,151,102,129,51,48,492,27
90,0.6942446043165468,-97.5,145,95,146,58,47,486,23
91,0.6533101045296167,-135.5,127,119,129,51,36,512,26
92,0.6843971631205674,-100.0,156,102,128,50,45,495,24
93,0.7113970588235294,-80.5,153,92,142,69,41,470,33
94,0.6654991243432574,-118.5,145,113,122,49,43,503,25
95,0.6276223776223776,-146.5,133,97,129,69,49,489,34
96,0.7035714285714286,-82.0,168,90,136,46,36,493,31
97,0.7060931899641577,-82.5,163,107,124,48,40,493,25
98,0.6608084358523726,-119.0,148,92,136,55,48,490,31
99,0.6533795493934142,-125.0,150,97,130,46,42,501,34
100,0.6155172413793103,-162.0,122,97,138,63,46,503,31
101,0.5809682804674458,-176.5,149,84,115,53,41,531,27
102,0.6856127886323268,-105.0,144,111,131,51,50,475,38
103,0.6744604316546763,-104.5,153,87,135,69,35,498,23
104,0.6876122082585279,-101.5,145,103,135,60,33,499,25
105,0.6322241681260946,-140.5,139,100,122,68,29,511,31
106,0.5956375838926175,-164.5,153,93,109,49,49,510,37
107,0.634315424610052,-143.0,136,103,127,57,44,502,31
108,0.6631205673758865,-114.0,152,99,123,62,43,506,15
109,0.6660746003552398,-120.5,135,98,142,62,38,506,19
110,0.6432337434094904,-132.0,142,101,123,65,48,498,23
111,0.7412844036697248,-65.5,151,104,149,51,32,479,34
112,0.670774647887324,-108.0,158,109,114,51,51,487,30
113,0.6742160278745645,-109.0,156,104,127,39,49,491,34
114,0.6998191681735986,-83.5,165,87,135,60,48,478,27
115,0.6211072664359861,-152.5,133,101,125,63,46,505,27
116,0.614065180102916,-161.5,127,103,128,59,47,497,39
117,0.7055655296229802,-82.0,164,92,137,50,39,486,32
118,0.6695804195804196,-118.5,141,114,128,45,40,513,19
119,0.6779964221824687,-102.0,156,103,120,62,43,486,30
120,0.6816546762589928,-105.0,144,108,127,65,45,478,33
121,0.710431654676259,-84.5,153,113,129,49,31,495,30
122,0.580267558528428,-181.5,139,91,117,55,47,517,34
123,0.676678445229682,-108.0,150,101,132,51,56,485,25
124,0.7071428571428572,-87.5,153,108,135,44,44,489,27
125,0.6631578947368421,-113.5,157,105,116,52,40,496,34
126,0.6280276816608996,-150.5,129,107,127,59,40,504,34
127,0.6637478108581436,-120.0,144,113,122,50,45,501,25
128,0.6070234113712375,-156.0,158,103,102,39,45,526,27
129,0.7065217391304348,-84.0,156,97,137,58,53,469,30
130,0.6458333333333334,-135.5,137,114,121,52,40,501,35
131,0.6584070796460177,-118.0,150,123,99,63,39,499,27
132,0.69449378330373,-91.0,162,109,120,46,44,486,33
133,0.7043010752688172,-87.0,156,100,137,49,54,481,23
134,0.7055655296229802,-79.0,170,107,116,50,44,483,30
135,0.6455479452054794,-142.0,130,108,139,39,39,516,29
136,0.6992753623188406,-85.5,161,90,135,62,53,478,21
137,0.588135593220339,-175.5,135,90,122,63,54,500,36
138,0.643979057591623,-135.5,137,89,143,58,39,509,25
139,0.6940966010733453,-93.5,155,99,134,53,43,482,34
140,0.6194539249146758,-151.5,143,89,131,51,57,498,31
141,0.6696428571428571,-114.0,142,99,134,65,32,499,29
142,0.6230636833046471,-146.0,146,89,127,57,43,503,35
143,0.7693761814744802,-36.0,172,104,131,64,26,469,34
144,0.6843971631205674,-104.0,148,98,140,50,47,489,28
145,0.631762652705061,-139.0,144,93,125,65,50,497,26
146,0.6731448763250883,-116.0,138,91,152,53,29,494,43
147,0.6335616438356164,-139.5,149,100,121,46,43,505,36
148,0.7099099099099099,-89.0,144,109,141,51,41,479,35
149,0.7045045045045045,-91.0,146,112,133,54,50,478,27
150,0.718978102189781,-74.0,160,113,121,58,37,481,30
151,0.6983842010771992,-83.5,169,104,116,54,46,486,25
152,0.6305841924398625,-151.5,127,115,125,51,53,494,35
153,0.6048109965635738,-159.5,141,84,127,66,41,515,26
154,0.6738738738738739,-113.0,136,101,137,71,49,474,32
155,0.6320422535211268,-135.0,148,95,116,73,42,497,29
156,0.6810810810810811,-96.5,161,107,110,67,46,469,40
157,0.6578947368421053,-125.5,139,101,135,55,40,499,31
158,0.8011472275334608,-28.5,151,112,156,58,33,460,30
159,0.6516464471403813,-132.0,138,103,135,47,47,499,31
160,0.6509598603839442,-119.5,161,94,118,54,37,511,25
161,0.6672694394213382,-118.0,132,111,126,78,44,480,29
162,0.6756756756756757,-107.0,146,104,125,70,36,496,23
163,0.6190476190476191,-152.0,144,101,119,48,51,508,29
164,0.7326007326007326,-65.5,161,121,118,54,53,457,36
165,0.6566901408450704,-123.5,143,96,134,59,46,487,35
166,0.6496478873239436,-122.5,153,101,115,63,53,493,22
167,0.717391304347826,-81.5,149,91,156,52,41,485,26
168,0.6862745098039216,-102.0,148,106,131,54,44,496,21
169,0.6891651865008881,-104.5,141,105,142,49,46,494,23
170,0.6379613356766256,-130.0,152,91,120,68,42,508,19
171,0.6807760141093474,-102.5,157,107,122,47,40,499,28
172,0.675531914893617,-108.0,150,101,130,55,47,491,26
173,0.574750830564784,-194.0,124,105,117,52,52,513,37
174,0.6761061946902654,-103.0,160,91,131,53,40,497,28
175,0.6625441696113075,-117.5,147,106,122,59,45,488,33
176,0.6584070796460177,-116.0,154,97,121,63,50,488,27
177,0.725925925925926,-68.5,159,108,125,68,37,479,24
178,0.6596119929453262,-120.5,145,96,133,59,44,493,30
179,0.7356746765249538,-62.0,162,91,145,61,42,477,22
180,0.7663551401869159,-39.5,171,96,143,55,43,466,26
181,0.6684303350970018,-114.0,148,108,123,54,40,496,31
182,0.7084870848708487,-83.0,150,96,138,74,39,474,29
183,0.6785714285714286,-110.0,140,113,127,60,36,487,37
184,0.6215753424657534,-157.0,128,84,151,53,42,503,39
185,0.7140255009107468,-81.0,152,104,136,59,31,491,27
186,0.5788590604026845,-182.5,137,80,128,59,52,513,31
187,0.6245674740484429,-145.5,143,90,128,61,47,498,33
188,0.7486238532110092,-58.5,157,94,157,47,29,485,31
189,0.6555944055944056,-128.5,137,103,135,53,41,500,31
190,0.6368421052631579,-135.5,143,95,125,67,37,506,27
191,0.6953405017921147,-95.5,149,109,130,54,47,474,37
192,0.6023688663282571,-166.0,138,102,116,53,42,521,28
193,0.7023593466424682,-89.0,150,112,125,62,39,483,29
194,0.6494845360824743,-118.5,171,98,109,40,44,512,26
195,0.6725978647686833,-111.5,145,111,122,60,40,502,20
196,0.6910714285714286,-101.0,144,106,137,53,36,491,33
197,0.6044142614601019,-155.0,156,90,110,55,50,503,36
198,0.8199608610567515,-9.0,166,99,154,70,38,456,17
199,0.7089285714285715,-86.0,154,108,135,43,48,483,29
200,0.6515679442508711,-123.5,153,95,126,52,31,517,26
201,0.6878306878306878,-90.0,174,95,121,43,45,495,27
202,0.6846846846846847,-96.0,158,96,126,65,60,464,31
203,0.6566371681415929,-120.0,148,107,116,64,43,483,39
204,0.5879396984924623,-178.5,135,87,129,52,42,528,27
205,0.6299483648881239,-142.5,145,82,139,53,45,503,33
206,0.6749555950266429,-108.5,149,101,130,57,42,495,26
207,0.6578483245149912,-125.5,137,102,134,60,39,500,28
208,0.5959595959595959,-174.5,131,89,134,52,46,523,25
209,0.641156462585034,-130.0,162,98,117,35,43,516,29
210,0.7197106690777577,-79.5,151,122,125,49,49,478,26
211,0.6363636363636364,-138.5,147,97,127,46,56,500,27
212,0.7992424242424242,-32.5,147,127,148,50,45,465,18
213,0.7129798903107861,-83.0,148,97,145,63,43,478,26
214,0.648695652173913,-134.0,136,99,138,52,53,494,28
215,0.7472527472527473,-64.5,147,119,142,46,39,474,33
216,0.6887298747763864,-95.0,158,102,125,56,40,491,28
217,0.6749116607773852,-118.0,132,107,143,52,43,497,26
218,0.6827956989247311,-95.5,163,94,124,61,58,475,25
219,0.6572934973637962,-122.5,145,85,144,57,53,492,24
220,0.5959595959595959,-166.5,147,105,102,52,62,490,42
221,0.6749116607773852,-110.0,148,107,127,52,52,481,33
222,0.7630597014925373,-42.0,170,119,120,55,31,488,17
223,0.6601073345259392,-122.0,136,114,119,72,59,480,20
224,0.5986509274873525,-168.5,139,84,132,52,41,520,32
225,0.6424870466321243,-133.0,148,88,136,49,40,513,26
226,0.691470054446461,-90.0,160,96,125,68,55,466,30
227,0.7160940325497287,-80.5,153,119,124,51,56,465,32
228,0.7481343283582089,-56.0,158,117,126,63,41,472,23
229,0.6428571428571429,-144.0,122,108,139,57,41,512,21
230,0.6936936936936937,-96.5,147,111,127,60,57,478,20
231,0.7041742286751361,-87.5,151,106,131,61,46,469,36
232,0.6504347826086957,-128.0,146,86,142,51,41,506,28
233,0.7197106690777577,-79.5,151,102,145,49,51,472,30
234,0.6953405017921147,-97.5,145,107,136,54,42,497,19
235,0.6047297297297297,-164.5,139,91,128,50,57,517,18
236,0.7321100917431193,-75.5,141,123,135,56,40,477,28
237,0.7229357798165138,-70.0,162,104,128,61,45,471,29
