,wlr,balance,win_by_blackjack,win_by_bust,win_by_comparison,tie,lose_by_blackjack,lose_by_bust,lose_by_comparison
113,0.7908745247148289,-70.5,79,250,87,58,111,33,382
114,0.893574297188755,-10.0,86,256,103,57,98,32,368
115,0.854043392504931,-25.5,97,241,95,60,99,33,375
116,0.8382066276803118,-40.0,86,242,102,57,115,25,373
117,0.9352818371607515,13.0,88,257,103,73,95,40,344
118,0.8304431599229287,-54.5,67,270,94,50,120,44,355
119,0.8307086614173228,-44.0,84,236,102,70,103,40,365
120,0.8821138211382114,-21.5,73,255,106,74,104,32,356
121,0.8038461538461539,-64.5,75,238,105,62,129,29,362
122,0.8097087378640777,-62.5,71,248,98,68,103,35,377
123,0.829126213592233,-47.5,81,249,97,58,109,24,382
124,0.7692307692307693,-94.0,58,241,111,57,113,35,385
125,0.8993963782696177,-2.0,96,266,85,56,130,39,328
126,0.8285163776493256,-49.5,79,274,77,51,112,29,378
127,0.8379446640316206,-43.5,77,255,92,70,123,30,353
128,0.8119001919385797,-67.0,62,271,90,56,106,40,375
129,0.7392923649906891,-105.5,69,238,90,66,119,45,373
130,0.9124236252545825,3.5,93,256,99,61,99,28,364
131,0.8287937743190662,-52.0,72,245,109,60,117,31,366
132,0.8236434108527132,-59.5,63,255,107,59,111,37,368
133,0.7906976744186046,-74.5,67,244,97,76,97,37,382
134,0.9105691056910569,-12.0,64,270,114,60,115,34,343
135,0.7430683918669131,-100.0,78,228,96,57,118,21,402
136,0.8249027237354085,-46.5,87,250,87,62,114,35,365
137,0.8732394366197183,-30.0,66,272,96,69,96,29,372
138,0.8440545808966862,-35.0,90,247,96,54,114,37,362
139,0.9359504132231405,7.5,77,298,78,63,107,43,334
140,0.8,-64.5,81,255,84,55,103,37,385
141,0.8504854368932039,-35.5,83,261,94,47,102,37,376
142,0.697463768115942,-130.5,73,226,86,63,128,31,393
143,0.768642447418738,-79.0,84,220,98,75,107,32,384
144,0.826171875,-44.0,90,227,106,65,116,39,357
145,0.7843511450381679,-77.0,72,239,100,65,104,36,384
146,0.8096153846153846,-57.0,84,243,94,59,113,34,373
147,0.8822355289421158,-10.0,98,255,89,57,119,36,346
148,0.782608695652174,-80.0,70,260,84,57,114,33,382
149,0.9050505050505051,-11.0,72,284,92,57,105,32,358
150,0.8275193798449613,-58.0,62,266,99,57,106,31,379
151,0.8053949903660886,-62.5,77,244,97,63,112,22,385
152,0.8682634730538922,-27.5,77,269,89,64,98,35,368
153,0.8642714570858283,-21.0,94,244,95,66,96,29,376
154,0.862475442043222,-23.0,94,261,84,52,113,37,359
155,0.8362919132149902,-51.5,63,257,104,69,108,34,365
156,0.8495049504950495,-36.5,79,259,91,66,109,27,369
157,0.8971774193548387,-7.5,87,271,87,59,102,41,353
158,0.8447937131630648,-44.5,69,249,112,61,124,34,351
159,0.8732394366197183,-28.0,70,257,107,69,80,28,389
160,0.9094567404426559,3.0,96,261,95,51,95,36,366
161,0.9269776876267748,1.5,75,287,95,50,84,32,377
162,0.8531746031746031,-31.5,85,235,110,66,107,21,376
163,0.8943089430894309,-9.5,85,259,96,68,100,29,363
164,0.780114722753346,-77.5,75,243,90,69,116,25,382
165,0.7633587786259542,-90.5,67,231,102,76,107,31,386
166,0.8160469667318982,-58.5,71,241,105,72,105,26,380
167,0.85546875,-38.0,72,259,107,50,110,33,369
168,0.8745019920318725,-21.5,83,266,90,59,105,35,362
169,0.793036750483559,-73.5,67,233,110,73,107,31,379
170,0.8015414258188824,-60.0,86,244,86,65,112,27,380
171,0.83203125,-45.0,82,239,105,62,112,37,363
172,0.7660377358490567,-87.0,74,232,100,64,98,37,395
173,0.8630952380952381,-29.5,79,266,90,61,106,36,362
174,0.9665271966527197,28.0,88,267,107,60,103,38,337
175,0.828125,-41.5,93,232,99,64,102,43,367
176,0.8665338645418327,-22.5,89,247,99,63,110,40,352
177,0.8895582329317269,-11.5,87,271,85,59,100,29,369
178,0.8185328185328186,-54.5,79,249,96,58,101,38,379
179,0.7255639097744361,-104.5,83,216,87,82,104,34,394
180,0.9161554192229039,-2.0,78,266,104,63,116,30,343
181,0.9092741935483871,-7.5,75,287,89,53,95,29,372
182,0.8835341365461847,-11.5,93,242,105,62,98,36,364
183,0.8591269841269841,-30.5,81,247,105,63,101,43,360
184,0.8576998050682261,-36.5,73,270,97,47,120,23,370
185,0.8637274549098196,-16.5,103,236,92,70,97,42,360
186,0.8237547892720306,-52.5,79,254,97,48,112,36,374
187,0.8333333333333334,-49.0,72,268,85,65,125,32,353
188,0.8906882591093117,-17.0,74,258,108,66,118,31,345
189,0.9118852459016393,1.5,89,254,102,67,109,20,359
190,0.8088803088803089,-61.5,75,247,97,63,105,31,382
191,0.7518939393939394,-95.5,71,222,104,75,126,31,371
192,0.9221311475409836,-0.5,75,267,108,62,104,35,349
193,0.9142857142857143,-4.5,75,261,112,62,100,29,361
194,0.7858508604206501,-72.5,79,226,106,66,84,35,404
195,0.9164969450101833,-3.0,76,265,109,59,115,23,353
196,0.7680608365019012,-85.5,73,236,95,70,111,36,379
197,0.8514851485148515,-39.5,71,254,105,65,106,31,368
198,0.80078125,-66.0,72,220,118,78,108,37,367
199,0.8744939271255061,-25.5,73,263,96,74,106,35,353
200,0.7988505747126436,-64.0,82,234,101,61,119,25,378
201,0.9248434237995825,6.5,85,258,100,78,108,40,331
202,0.920892494929006,-7.5,63,296,95,53,106,30,357
203,0.975,26.0,76,290,102,52,106,30,344
204,0.8795180722891566,-19.5,81,271,86,64,117,18,363
205,0.9230769230769231,8.0,90,269,85,75,115,38,328
206,0.7819548872180451,-75.0,82,228,106,52,123,27,382
207,0.8428290766208252,-41.0,78,248,103,62,122,26,361
208,0.8517786561264822,-30.5,89,246,96,63,111,33,362
209,0.7264325323475046,-113.5,69,238,86,66,126,30,385
210,0.9232365145228216,1.5,77,261,107,73,102,25,355
211,0.8837675350701403,-22.5,71,265,105,60,118,29,352
212,0.8068833652007649,-61.5,79,252,91,55,94,47,382
213,0.8514851485148515,-41.5,67,245,118,65,107,26,372
214,0.8243243243243243,-47.0,88,247,92,55,102,35,381
215,0.9505154639175257,23.5,95,255,111,54,92,32,361
216,0.7942857142857143,-69.5,77,254,86,58,94,33,398
217,0.9313929313929314,10.0,86,252,110,71,94,32,355
218,0.9375,14.5,89,273,88,70,102,42,336
219,0.8904382470119522,-10.5,89,253,105,51,109,33,360
220,0.8249027237354085,-50.5,79,256,89,62,116,32,366
221,0.902,-17.5,63,279,109,49,132,35,333
222,0.8591269841269841,-29.0,84,245,104,63,105,43,356
223,0.8064516129032258,-61.5,81,231,113,48,109,41,377
224,0.8693069306930693,-29.0,74,253,112,56,102,27,376
225,0.8135922330097087,-60.5,71,254,94,66,112,35,368
226,0.8277886497064579,-52.5,71,248,104,66,102,37,372
227,0.8571428571428571,-31.0,82,256,94,64,107,42,355
228,0.8823529411764706,-19.5,77,258,100,72,88,30,375
229,0.8862275449101796,-11.5,91,250,103,55,116,39,346
230,0.8157389635316699,-57.0,78,242,105,54,116,33,372
231,0.8450980392156863,-44.0,70,270,91,59,112,40,358
232,0.8134615384615385,-52.5,89,243,91,57,120,28,372
233,0.9298969072164949,7.5,83,271,97,64,102,27,356
234,0.8662674650698603,-31.0,72,276,86,65,105,32,364
235,0.8403193612774451,-38.0,84,244,93,78,96,41,364
236,0.7992351816443595,-62.5,85,224,109,59,113,31,379
237,0.8284600389863548,-51.5,73,250,102,62,108,26,379
238,0.8097087378640777,-59.0,78,248,91,68,114,37,364
239,0.8483033932135728,-36.0,80,254,91,74,100,33,368
240,0.9059304703476483,-1.0,90,248,105,68,104,26,359
241,0.8523622047244095,-33.0,84,244,105,59,103,35,370
242,0.941544885177453,19.5,95,251,105,70,115,23,341
243,0.841796875,-45.0,72,246,113,57,107,29,376
244,0.7926356589147286,-71.5,71,252,86,75,108,40,368
245,0.8107074569789675,-62.5,73,239,112,53,132,25,366
246,0.9497907949790795,21.0,90,276,88,68,96,33,349
247,0.8070175438596491,-57.0,84,246,84,73,101,37,375
248,0.87,-26.5,77,262,96,65,106,33,361
249,0.7197802197802198,-114.5,77,221,95,61,107,29,410
250,0.7731568998109641,-82.0,76,238,95,62,100,35,394
251,0.8645418326693227,-26.0,84,242,108,64,114,39,349
252,0.7800751879699248,-80.0,74,248,93,53,119,34,379
253,0.7984790874524715,-66.0,80,249,91,54,115,47,364
254,0.7996146435452793,-59.0,90,228,97,66,108,28,383
255,0.9230769230769231,-3.0,68,269,107,75,111,30,340
256,0.7973231357552581,-68.5,75,239,103,60,107,35,381
257,0.8409542743538767,-47.0,66,256,101,74,103,32,368
258,0.9048582995951417,-0.5,93,255,99,59,94,35,365
259,0.8226120857699805,-48.5,85,246,91,65,119,37,357
260,0.83984375,-43.5,77,248,105,58,117,40,355
261,0.7570093457943925,-99.0,62,242,101,60,115,28,392
262,0.8752515090543259,-24.0,76,253,106,68,120,35,342
263,0.8178294573643411,-55.0,78,245,99,62,101,32,383
264,0.8428290766208252,-43.0,74,257,98,62,101,33,375
265,0.9122448979591836,-4.0,78,267,102,63,103,37,350
266,0.7947269303201506,-67.5,83,233,106,47,104,31,396
267,0.9195876288659793,5.0,88,260,98,69,109,36,340
268,0.7752380952380953,-81.0,74,245,88,68,115,39,371
269,0.7798861480075902,-78.5,75,236,100,62,96,35,396
270,0.9081632653061225,0.0,90,263,92,65,103,32,355
271,0.830078125,-46.0,82,254,89,63,108,36,368
272,0.9092741935483871,-2.5,85,267,99,53,98,36,362
273,0.8481262327416174,-34.0,86,242,102,63,98,39,370
274,0.9461697722567288,12.5,77,267,113,60,97,29,357
275,0.8670634920634921,-17.5,99,241,97,59,114,36,354
276,0.7705223880597015,-77.5,91,227,95,51,116,37,383
277,0.7988505747126436,-69.5,71,251,95,61,101,32,389
278,0.758364312267658,-96.5,67,253,88,54,115,46,377
279,0.9148073022312373,-7.0,70,294,87,56,106,26,361
280,0.8138195777351248,-51.0,92,238,94,55,122,37,362
281,0.8522954091816367,-35.5,77,255,95,72,90,27,384
282,0.8628230616302187,-27.5,83,252,99,63,106,36,361
283,0.8562874251497006,-39.0,66,260,103,70,118,31,352
284,0.841796875,-42.5,77,257,97,57,101,42,369
285,0.82421875,-50.0,80,251,91,66,117,29,366
286,0.7824427480916031,-73.5,81,240,89,66,101,37,386
287,0.7915869980879541,-62.0,94,228,92,63,119,29,375
288,0.9127789046653144,-0.5,85,267,98,57,100,40,353
289,0.744916820702403,-105.5,65,260,78,56,105,40,396
290,0.8594059405940594,-27.5,87,240,107,61,107,32,366
291,0.8802395209580839,-14.0,92,240,109,58,85,37,379
292,0.7752808988764045,-82.0,76,240,98,52,121,34,379
293,0.8011583011583011,-68.5,69,246,100,67,121,31,366
294,0.7961538461538461,-66.5,79,248,87,66,103,41,376
295,0.8616600790513834,-34.5,71,271,94,58,102,32,372
296,0.8284023668639053,-53.0,68,246,106,73,108,34,365
297,0.793036750483559,-67.5,79,250,81,73,111,36,370
298,0.8877755511022044,-15.5,81,266,96,58,109,36,354
299,0.8204633204633205,-55.0,76,244,105,57,107,33,378
300,0.8323471400394478,-48.0,74,256,92,71,99,31,377
301,0.8218390804597702,-61.5,63,265,101,49,119,36,367
302,0.9139344262295082,-7.5,69,272,105,66,121,30,337
303,0.7537878787878788,-87.0,86,228,84,74,105,36,387
304,0.8424124513618677,-45.0,72,259,102,53,116,41,357
305,0.7811320754716982,-85.0,62,250,102,56,107,31,392
306,0.8821138211382114,-14.0,88,268,78,74,115,37,340
307,0.8909090909090909,-11.5,85,255,101,64,108,30,357
308,0.9133064516129032,10.5,107,248,98,51,124,30,342
309,0.8835341365461847,-18.0,80,259,101,62,95,30,373
310,0.8554455445544554,-28.5,89,260,83,63,111,37,357
311,0.8244575936883629,-56.0,66,251,101,75,115,35,357
312,0.872,-28.5,71,269,96,64,107,25,368
313,0.9222903885480572,1.5,79,278,94,60,106,30,353
314,0.9311064718162839,5.0,76,254,116,75,84,28,367
315,0.833976833976834,-53.5,65,270,97,50,122,38,358
316,0.8873239436619719,-9.5,93,248,100,62,94,28,375
317,0.7891682785299806,-70.5,77,218,113,75,101,37,379
318,0.8487229862475442,-39.0,76,259,97,59,116,35,358
319,0.8850806451612904,-16.5,81,264,94,65,123,27,346
320,0.8823529411764706,-24.0,68,247,120,72,103,30,360
321,0.7872340425531915,-69.5,81,238,88,76,121,42,354
322,0.800383877159309,-64.5,79,240,98,62,113,42,366
323,0.8727634194831014,-18.5,91,247,101,58,109,33,361
324,0.868,-26.0,80,251,103,66,111,33,356
325,0.8356164383561644,-40.0,88,261,78,62,110,45,356
326,0.8073929961089494,-63.0,72,256,87,71,111,43,360
327,0.8352713178294574,-46.0,78,245,108,53,96,48,372
328,0.9524793388429752,17.5,81,286,94,55,103,22,359
329,0.8868686868686869,-9.5,93,257,89,66,90,31,374
330,0.882,-20.5,77,256,108,59,103,33,364
331,0.9021956087824351,-8.5,81,264,107,47,115,32,354
332,0.9107505070993914,-1.0,86,259,104,58,101,33,359
333,0.7598499061913696,-93.0,70,239,96,62,125,27,381
334,0.7837837837837838,-71.0,82,240,84,76,107,32,379
335,0.8792756539235412,-21.5,77,262,98,66,101,46,350
336,0.946058091286307,17.0,86,270,100,62,115,34,333
337,0.8690476190476191,-28.5,75,260,103,58,99,39,366
338,0.8287401574803149,-49.5,75,249,97,71,93,47,368
339,0.7949709864603481,-68.5,75,241,95,72,109,40,368
340,0.8842315369261478,-15.5,85,249,109,56,102,39,360
341,0.8057142857142857,-65.0,74,245,104,52,106,27,392
342,0.8884462151394422,-19.5,73,271,102,52,108,29,365
343,0.8399209486166008,-41.5,79,245,101,69,107,38,361
344,0.7556818181818182,-93.0,72,252,75,73,108,34,386
345,0.8382642998027613,-37.0,90,245,90,68,130,26,351
346,0.8132295719844358,-56.5,79,246,93,68,123,40,351
347,0.8057142857142857,-65.0,74,253,96,52,108,21,396
348,0.8210116731517509,-47.5,89,252,81,64,117,40,357
349,0.8599605522682445,-32.5,77,259,100,57,98,32,377
350,0.818359375,-60.0,66,246,107,69,110,38,364
351,0.9253112033195021,4.5,81,248,117,72,104,37,341
352,0.8662674650698603,-22.0,90,245,99,65,97,29,375
353,0.8545816733067729,-34.0,78,243,108,69,101,32,369
354,0.8297455968688845,-49.0,76,249,99,65,118,35,358
355,0.8673267326732673,-27.0,80,252,106,57,105,25,375
356,0.8645418326693227,-22.0,92,239,103,64,115,31,356
357,0.9752066115702479,26.5,77,279,116,44,105,35,344
358,0.9012096774193549,-6.0,86,260,101,57,107,25,364
359,0.8214971209213052,-55.0,76,254,98,51,113,38,370
360,0.8893360160965795,-15.0,80,260,102,61,121,40,336
361,0.8388998035363457,-46.0,72,277,78,64,110,44,355
362,0.8019047619047619,-69.5,69,259,93,54,111,36,378
363,0.8353174603174603,-39.5,87,251,83,75,95,35,374
364,0.857707509881423,-36.0,72,265,97,60,115,32,359
365,0.8622754491017964,-29.0,80,261,91,67,102,24,375
366,0.8427184466019417,-39.5,83,271,80,51,120,32,363
367,0.830739299610895,-52.5,69,269,89,59,99,43,372
368,0.9135802469135802,-2.0,80,267,97,70,98,30,358
369,0.7054545454545454,-132.0,60,220,108,62,127,39,384
370,0.8116504854368932,-56.5,81,246,91,67,120,26,369
371,0.7798861480075902,-73.0,86,227,98,62,105,34,388
372,0.8284600389863548,-47.5,81,236,108,62,110,39,364
373,0.863905325443787,-29.0,80,263,95,55,102,39,366
374,0.8830645161290323,-18.5,79,272,87,66,99,31,366
375,0.8223938223938224,-49.0,86,245,95,56,103,27,388
376,0.8857715430861723,-15.0,84,262,96,59,102,31,366
377,0.8835341365461847,-17.0,82,264,94,62,114,39,345
378,0.8554455445544554,-35.0,76,258,98,63,110,23,372
379,0.8061420345489443,-64.0,74,237,109,59,107,35,379
380,0.8104448742746615,-50.5,95,244,80,64,98,38,381
381,0.801923076923077,-64.0,78,248,91,63,99,23,398
382,0.8611111111111112,-29.5,81,256,97,62,110,35,359
383,0.8104448742746615,-58.0,80,254,85,64,98,36,383
384,0.9004065040650406,-11.5,75,267,101,65,108,29,355
385,0.8288461538461539,-52.0,74,241,116,49,111,23,386
386,0.8196078431372549,-46.5,91,250,77,72,93,38,379
387,0.8509803921568627,-40.0,72,274,88,56,103,25,382
388,0.7752380952380953,-78.0,80,226,101,68,107,35,383
389,0.812015503875969,-64.0,66,257,96,65,100,28,388
390,0.8108108108108109,-66.0,64,276,80,62,116,36,366
391,0.8323471400394478,-42.0,86,233,103,71,105,41,361
392,0.7693761814744802,-88.0,68,257,82,64,108,33,388
393,0.785171102661597,-73.5,79,243,91,61,111,33,382
394,0.9501039501039501,17.0,82,282,93,62,105,32,344
395,0.7213114754098361,-115.0,76,232,88,55,117,38,394
396,0.737037037037037,-105.5,73,212,113,62,104,36,400
397,0.8372549019607843,-50.5,65,260,102,63,112,27,371
398,0.7840909090909091,-65.0,98,224,92,58,112,25,391
399,0.7992351816443595,-58.5,93,243,82,59,104,41,378
400,0.7537037037037037,-92.0,82,238,87,53,108,35,397
401,0.8450980392156863,-42.0,74,245,112,59,102,31,377
402,0.8430232558139535,-34.0,94,238,103,49,116,26,374
403,0.837573385518591,-46.5,73,273,82,61,108,39,364
404,0.7773512476007678,-78.0,76,245,84,74,111,33,377
405,0.8464566929133859,-41.0,74,269,87,62,114,30,364
406,0.8804780876494024,-17.5,85,262,95,56,102,38,362
407,0.8515625,-35.5,81,243,112,52,105,34,373
408,0.874,-25.0,76,270,91,63,99,33,368
409,0.8875502008032129,-18.0,76,277,89,60,104,26,368
410,0.8346153846153846,-37.5,97,246,91,46,108,37,375
411,0.6875,-137.5,75,206,104,55,110,48,402
412,0.7988614800759013,-73.5,65,268,88,52,101,44,382
413,0.8392156862745098,-44.5,75,257,96,62,107,31,372
414,0.8591269841269841,-38.0,66,263,104,63,115,28,361
415,1.052516411378556,66.0,84,276,121,62,107,27,323
416,0.8492063492063492,-37.0,78,233,117,68,113,43,348
417,0.9557894736842105,15.0,72,261,121,71,101,34,340
418,0.8,-66.5,75,245,96,64,118,34,368
419,0.8551587301587301,-30.5,85,251,95,65,103,30,371
420,0.75139146567718,-100.0,68,246,91,56,102,32,405
421,0.8993963782696177,-12.0,76,254,117,56,97,43,357
422,0.7727272727272727,-77.5,85,231,92,64,111,26,391
423,0.829126213592233,-52.5,71,245,111,58,102,43,370
424,0.7969639468690702,-69.5,75,251,94,53,122,40,365
425,0.7616387337057728,-91.0,74,234,101,54,113,30,394
426,0.860236220472441,-27.5,87,253,97,55,132,36,340
427,0.782608695652174,-77.0,76,249,89,57,107,28,394
428,0.7218181818181818,-112.5,81,238,78,53,106,34,410
429,0.8484251968503937,-30.5,93,255,83,61,115,26,367
430,0.780114722753346,-71.5,87,233,88,69,103,39,381
431,0.8562992125984252,-35.0,76,248,111,57,101,36,371
432,0.8574257425742574,-27.5,89,248,96,62,112,28,365
433,0.7950191570881227,-70.0,74,260,81,63,112,39,371
434,0.8579881656804734,-43.0,58,283,94,58,117,25,365
435,0.8957055214723927,-10.0,82,267,89,73,114,33,342
436,0.8817635270541082,-17.0,84,256,100,61,111,41,347
437,0.7840909090909091,-76.5,75,249,90,58,115,22,391
438,0.8181818181818182,-61.0,66,253,104,60,110,34,373
439,0.7784090909090909,-80.5,73,231,107,61,117,32,379
440,0.9251559251559252,3.0,78,256,111,74,98,28,355
441,0.8326771653543307,-42.0,86,234,103,69,102,30,376
442,0.769811320754717,-88.5,67,244,97,62,113,38,379
443,0.9331941544885177,9.0,82,240,125,74,102,32,345
444,0.88,-26.5,67,269,104,60,108,30,362
445,0.812015503875969,-59.5,75,245,99,65,105,33,378
446,0.8490196078431372,-34.5,85,252,96,57,104,29,377
447,0.7593283582089553,-89.5,79,238,90,57,104,31,401
448,0.7631578947368421,-83.0,86,232,88,62,120,38,374
449,0.9282786885245902,8.5,87,270,96,59,115,40,333
450,0.8206627680311891,-53.5,77,247,97,66,108,43,362
451,0.9517819706498952,16.0,78,258,118,69,92,28,357
452,0.8611111111111112,-34.0,72,256,106,62,111,35,358
453,0.8875502008032129,-16.0,80,256,106,60,120,30,348
454,0.9008097165991903,-9.0,80,267,98,61,112,28,354
455,0.7961904761904762,-62.0,90,234,94,57,105,36,384
456,0.90020366598778,-5.0,88,257,97,67,95,39,357
457,0.8767676767676768,-22.0,78,247,109,71,97,30,368
458,0.8506876227897839,-36.5,79,264,90,58,109,28,372
459,0.9300411522633745,11.0,90,269,93,62,103,31,352
460,0.9336099585062241,10.0,84,261,105,68,114,25,343
461,0.7915057915057915,-71.0,74,254,82,72,95,34,389
462,0.8148148148148148,-55.0,80,231,107,69,110,26,377
463,0.815028901734104,-55.5,81,252,90,58,120,22,377
464,0.9322381930184805,8.5,83,272,99,59,100,21,366
465,0.7996146435452793,-68.5,71,245,99,66,118,41,360
466,0.8690476190476191,-25.0,82,252,104,58,97,34,373
467,0.7611940298507462,-88.0,80,227,101,56,109,32,395
468,0.8,-65.0,76,241,95,73,111,37,367
469,0.9807280513918629,33.0,84,277,97,75,108,31,328
